Line;Source-DE;Target-DE;Generated-Output;Accuracy;Chrf;Source-EN;Base-DE
26560;Projekt;Projekten;Projekt;0;0.9722222222222222;Use the Project Management tab to enable project scheduling and tracking in any of your {1}PLM 360{2} workspaces.;Auf der Registerkarte Projektverwaltung können Sie die Planung und Nachverfolgung von Projekten für die verschiedenen {1}PLM 360{2}-Arbeitsbereiche aktivieren.
20316;Werkzeugkasten;Werkzeugkasten;Werkzeugkasten;1;1.0;Changes the curve radius and enables you to enter a known radius value on a mini toolbar.;Ändert den Kurvenradius und ermöglicht Ihnen, einen bekannten Radiuswert im kleinen Werkzeugkasten einzugeben.
12244;Datensatzaktionen;Datensatzaktionen;Datensatzaktionen;1;1.0;Acting on a record;Datensatzaktionen
6572;Stil;Stil;Stil;1;1.0;The dark lines inside an icon show the lines that will be set using the selected line style and colour.;Die dunkeln Linien innerhalb eines Symbols zeigen die Linien an, die in dem gewählten Stil und in der gewählten Farbe eingefügt werden.
6781;Funktion;Funktionen;Funktion;0;0.9756097560975611;add-ins; functions;AddIns; Funktionen
25065;Offline-Versionen;Offline-Versionen;Offline-Versionen;1;1.0;{1}{2} Offline colliding versions are saved as earlier editions of files.;{1}{2} Die im Konflikt stehenden Offline-Versionen werden als frühere Versionen der Dateien gespeichert.
5796;sText;stext;stext;1;1.0;sOut = sOut + &quot; ' &quot; +sText + &quot; ' &quot; + Chr(13);sOut = sOut + &quot; ' &quot; +sText + &quot; ' &quot; + Chr(13)
15154;Ankündigung;Ankündigung;Ankündigung;1;1.0;The behaviour of this function, the name of this function, and anything else documented about this function may change without notice in a future release of PHP.;Das Verhalten, der Funktionsname und alles Andere was hier dokumentiert ist, kann sich in zukünftigen PHP-Versionen ohne Ankündigung ändern.
21652;Seite;Seite;Seite;1;1.0;The term {1} Top{2} refers to the blue side of a Midplane mesh or the outer surface of a Dual Domain or 3D mesh.;Der Begriff {1}Oben{2} bezieht sich auf die blaue Seite eines Mittelflächennetzes oder die Außenfläche eines Dual-Domain- bzw. 3D-Netzes.
22212;Material;Materialien;material;0;0.8433734939759034;Materials menu {1} Tools (Material Set) {2} Material/Map Browser;Menü Materialien {1} Hilfsmittel (Materialsatz) {2} Material-/Map-Übersicht
1662;Funktion;Funktionen;Funktion;0;0.9756097560975611;Set export attribute for shell variables. Marks each NAME for automatic export to the environment of subsequently executed commands. If VALUE is supplied, assign VALUE before exporting. Options: -f	refer to shell functions -n	remove the export property from each NAME -p	display a list of all exported variables and functions An argument of `--' disables further option processing. Exit Status: Returns success unless an invalid option is given or NAME is invalid.;Setzt das Attribut »export« für Shell-Variablen. Markiert jeden NAMEn für den automatischen Export in der Umgebung der nachfolgend ausgeführten Kommandos. Wenn WERT angegeben ist, wird WERT vor dem Export zugewiesen. Optionen: -f	Bezieht sich auf Shell-Funktionen -n	Entfernt die Eigenschaft »export« von jedem NAMEn. -p	Zeigt eine Liste aller exportierten Variablen und Funktionen. Das Argument »--« deaktiviert die weitere Verarbeitung. Rückgabewert: Gibt »Erfolg« zurück, außer eine ungültige Option wurde angegeben, oder NAME ist ungültig.
9809;Nummerierung;Nummerierung;Nummerierung;1;1.0;bar. To remove numbering from a paragraph using the keyboard:;die automatische Nummerierung oder Aufzählung für den aktuellen Absatz oder die markierten Absätze aus.
26951;Datum;Daten;Daten;1;1.0;After setting your view to a scan location, left-click and drag to spin your point of view to look at the data in a different direction.;Nachdem Sie für die Ansicht eine Scanposition festgelegt haben, klicken Sie mit der linken Maustaste, und ziehen Sie die Maus, um den Blickwinkel auf die Daten in eine andere Richtung zu schwenken.
23037;32-Bit-Video-Farbgrafikkarte;32-Bit-Video-Farbgrafikkarte;32-Bit-Video-Farbgrafikkarte;1;1.0;1,280 x 1,024 32-bit color video display adapter (true color);32-Bit-Video-Farbgrafikkarte 1280 x 1024 (True Color)
31679;Reynoldszahl;Reynoldszahl;Reynoldszahl;1;1.0;Both of the high Reynolds number turbulence models discussed in the previous section are only strictly applicable in the fully turbulent regime and do not apply to the inner layers of the boundary layer.;Beide im vorherigen Abschnitt erläuterten Turbulenzmodelle mit hoher Reynoldszahl gelten streng genommen nur im vollständig turbulenten Regime und nicht für die inneren Layer des Begrenzungs-Layer.
555;Bär;Bär;Bär;1;1.0;Plee the Bear;Plee der Bär
13337;Fehler;Fehler;Fehler;1;1.0;DNS name or IP address of the host where the script error was generated.;DNS-Name oder IP-Adresse des Hosts, auf dem der Fehler auftrat.
9255;Kommentar;Kommentare;Kommentare;1;1.0;The comments get lost when loading files into prior software versions that were saved by the latest software version.;Die Kommentare gehen verloren, wenn Sie Dateien, die mit der neuesten Programmversion abgespeichert waren, mit älteren Softwareversionen öffnen.
25400;Komponente;Komponenten;Komponenten;1;1.0;As with the other contacts, we first select the two components, and then select the contacting objects.;Wie bei den anderen Kontakten wählen wir zuerst die beiden Komponenten und dann die Kontaktobjekte aus.
21851;YZ-Ebene;YZ-Ebene;YZ-Ebene;1;1.0;After meshing a CAD surface that lies on the YZ plane (X=0), you may not be able to set the Element Type to 2D.;Nach der Vernetzung einer CAD-Fläche, die sich in der YZ-Ebene befindet (X=0), kann der Elementtyp möglicherweise nicht auf 2D festgelegt werden.
15147;Ankündigung;Ankündigung;Ankündigung;1;1.0;The behaviour of this function, the name of this function, and anything else documented about this function may change without notice in a future release of PHP.;Das Verhalten, der Funktionsname und alles Andere was hier dokumentiert ist, kann sich in zukünftigen PHP-Versionen ohne Ankündigung ändern.
9086;Referenzbereich;Referenzbereich;Referenzbereich;1;1.0;Specifies whether to expand references when inserting columns or rows adjacent to the reference range.;Beim Einfügen von Spalten oder Zeilen, die direkt an einen Referenzbereich angrenzen, wird die Referenz ausgedehnt.
2545;Speicher;speichern;speichern;1;1.0;Save;Speichern
24841;Abbrechen;Abbrechen;Abbrechen;1;1.0;Improves data integrity when canceling Save As operation.;Verbesserte Datenintegrität beim Abbrechen des Vorgangs Speichern unter
7001;Syntax;Syntax;Syntax;1;1.0;Syntax:;Syntax
3029;Hochstellen;Hochstellen;Hochstellen;1;1.0;superscript text;Hochstellen von Text
19616;Gruppe;Gruppe;Gruppe;1;1.0;In the {1}Open{2} dialog box, select Autodesk 360 in the location panel, and select a file.;Klicken Sie im Dialogfeld {1}Öffnen{2} in der Gruppe Speicherort auf die Option Autodesk 360, und wählen sie eine Datei aus.
8367;Sprache;Sprache;Sprache;1;1.0;You can find help and support in English language on the OpenOffice.org website at;Sie können Hilfe und Unterstützung in englischer Sprache auf der Webseite von OpenOffice.org
6676;Einzelwahrscheinlichkeit;Einzelwahrscheinlichkeit;Einzelwahrscheinlichkeit;1;1.0;is the probability of success on each trial.;bestimmt die Einzelwahrscheinlichkeit eines Versuchsergebnisses.
31041;Bewegungstypen;Bewegungstypen;Bewegungstypen;1;1.0;(If Flow-Driven is checked for Orbital and Angular, both motion types are flow-driven.);(Wenn "Strömungserzeugt" für "Kreisbahn" und "Winklig" aktiviert ist, sind beide Bewegungstypen strömungserzeugt.)
17127;Resource-Typen;Resource-Typen;Resource-Typen;1;1.0;This extension has no resource types defined.;Diese Erweiterung definiert keine Resource-Typen.
31400;Kante;Kanten;Kanten;1;1.0;All = show all hidden lines for slab edges, Itself = show the bearing or hidden edges (default), Other = show the edge intersecting the slab, None = show no hidden lines for slab edges;All = Alle verdeckten Linien für Plattenkanten anzeigen, Itself = Tragende oder verdeckte Kanten anzeigen (Vorgabe), Other = Die die Platte schneidende Kante anzeigen, None = Keine verdeckten Linien für Plattenkanten anzeigen
30973;Ergebnis;Ergebnissen;Ergebnisse;0;0.99009900990099;Assessing Smoke Visibility Results;Zuweisen von Ergebnissen zur Sichtbarkeit im Rauch
4488;Unterpunkten;Unterpunkten;Unterpunkten;1;1.0;Demote One Level with Subpoints;Eine Ebene mit Unterpunkten niedriger verschieben
25169;Name;name;name;1;1.0;Note: The License Server Type and Name should match those used when setting up your license server.;Anmerkung: Typ und Name des Lizenzservers müssen mit denen übereinstimmen, die beim Einrichten des Lizenzservers verwendet wurden.
28029;Animation;Animationen;animation;0;0.8695652173913042;Learn how to use simplified workflows in the Autodesk Building Design Suite to send a design from AutoCAD, Inventor, or Revit to 3ds Max Design or Showcase for detailed rendering or animation.;Hier wird beschrieben, wie Sie mithilfe vereinfachter Arbeitsabläufe in der Autodesk Building Design Suite Entwürfe aus AutoCAD, Inventor oder Revit für detailliertes Rendern oder Animationen an 3ds Max Design oder Showcase übertragen können.
26439;Klimaanalyse;Klimaanalyse;Klimaanalyse;1;1.0;Climate Analysis Based On Location;Klimaanalyse anhand des Standorts
20551;Vault;Vault;Vault;1;1.0;Install Vault Server Two Releases Newer Than Existing;Installieren der gegenüber der vorhandenen Version um zwei Versionen höheren Vault Server-Version
21771;Änderung;Änderung;ünderung;0;0.875;Notice that the change is immediately visible when I return to the assembly.;Beachten Sie, dass die Änderung beim erneuten Anzeigen der Baugruppe unmittelbar sichtbar ist.
17903;Linie;Linien;Linie;0;0.9803921568627452;Notice that the {1}non-continuous{2} (dashed) linetypes come in several preset sizes.;Beachten Sie, dass die {1}nicht fortlaufenden{2}(gestrichelten) Linien in verschiedenen vordefinierten Größen zur Verfügung stehen.
11465;Einfügen;einfügen;einfügen;1;1.0;Insert;Einfügen
27109;Abschnitt;Abschnitt;Abschnitt;1;1.0;In this section of the demonstration, you show how to perform clash detection, how to review clashes and how to manage them.;In diesem Abschnitt der Präsentation veranschaulichen Sie, wie die Konflikterkennung durchgeführt wird und wie Konflikte überprüft und verwaltet werden.
98;Neuverteilungen;Neuverteilungen;Neuverteilungen;1;1.0;Unlimited redeals;Unbegrenzte Neuverteilungen
10692;Sortieren;sortieren;sortieren;1;1.0;Collate;Sortieren
27366;Parallax-Effekt;Parallax-Effekt;Parallax-Effekt;1;1.0;With the default {1}Zero Parallax value{2}, for most scenes all objects are behind the zero parallax plane: In other words, all objects exhibit a parallax effect.;Aufgrund des vorgabegemäßen {1}Werts für Null-Parallax{2} befinden sich in den meisten Szenen alle Objekte hinter der Null-Parallax-Ebene, mit anderen Worten, alle Objekte weisen einen Parallax-Effekt auf.
28987;NICHT;nicht;nicht;1;1.0;What this tool is NOT;Was dieses Werkzeug NICHT ist
30464;Summe;Summe;Summe;1;1.0;The total pressure is the sum of the static or absolute pressure and the dynamic pressure.;Der Gesamtdruck ist die Summe aus statischem oder absolutem Druck und dem dynamischen Druck.
850;teilen;Teil;Teil;1;1.0;If this option is enabled, aptitude will display the status of ongoing downloads at the bottom of the screen, rather than opening a new view.;Falls diese Option aktiviert ist, wird Aptitude den Fortschrittsstatus der Downloads im unteren Teil des Bildschirms darstellen, anstatt eine neue Ansicht zu öffnen.
3869;anreden;Anrede;Anrede;1;1.0;Select the default salutation that is used when you do not specify a personalised salutation.;Wählen Sie die Standardbriefanrede, die verwendet wird, wenn Sie keine personalisierte Anrede angeben.
11264;Tabelle;Tabellen;Tabelle;0;0.9859154929577465;tables in databases; data source browser;Tabellen in Datenbanken;durchsuchen und bearbeiten
21222;Feld;Felder;Feld;0;0.9523809523809523;Derived fields allow you to reuse data by configuring the {1}Item Details{2} tab in a workspace to display data sourced from a selected item in another workspace.;Abgeleitete Felder ermöglichen die Wiederverwendung von Daten, indem Sie die Registerkarte {1}Artikeldetails{2} in einem Arbeitsbereich konfigurieren, um Daten anzuzeigen, die von einem ausgewählten Artikel aus einem anderen Arbeitsbereich stammen.
6604;B.;B.;B.;1;1.0;It is, however, possible to edit any formatting, such as the cell background.;Die Formatierung, z. B. der Zellenhintergrund, kann jedoch weiterhin bearbeitet werden.
21359;Gruppe;Gruppe;Gruppe;1;1.0;To add users to the group later, click the {1}Groups{2} tab and then click the group's {3}Users{4} link in the {5}Manage{6} column of the {7}Groups{8} table.;Um der Gruppe zu einem späteren Zeitpunkt Benutzer hinzuzufügen, klicken Sie auf die Registerkarte {1}Gruppen{2} und klicken auf die Verknüpfung {3}Benutzer{4} der Gruppe in der Spalte {5}Verwalten{6} der Tabelle {7}Gruppen{8}.
16886;Anführungszeichen;Anführungszeichen;Anführungszeichen;1;1.0;If in this case a proper closing identifier is not found then a parse error will result with the line number being at the end of the script.;Heredoc-Text funktioniert wie ein String innnerhalb doppelter Anführungszeichen, nur ohne doppelte Anführungszeichen.
13096;Benutzeroberfläche;Benutzeroberfläche;Benutzeroberfläche;1;1.0;< node id= &quot; 0401 &quot; title= &quot; General Information and User Interface Usage &quot; >;< node id= &quot; 0401 &quot; title= &quot; Allgemeines und Hinweise zur Arbeit mit der Benutzeroberfläche &quot; >
25167;Realitätserfassungsdatei;Realitätserfassungsdatei;Realitätserfassungsdatei;1;1.0;Why is my reality capture file still "Preparing for Viewing"?;Warum wird für meine Realitätserfassungsdatei immer noch "Anzeige wird vorbereitet" angezeigt?
26740;Smoke-Kamera;Exportieren;Smoke-Kamera;Exportieren;Smoke-Kamera;Exportieren;1;1.0;Smoke:importing and exporting cameras;import:Smoke camera;export:Smoke camera;camera:Smoke import and export;Smoke:Kameras importieren und exportieren;Importieren:Smoke-Kamera;Exportieren:Smoke-Kamera;Kamera:Smoke importieren und exportieren
13014;Faxdokument;Faxdokument;Faxdokument;1;1.0;Inserts database fields for a later mail merge with the fax document.;Fügt Datenbankfelder für eine spätere Serienbrieferstellung mit dem Faxdokument ein.
22892;Einchecken;Einchecken;Einchecken;1;1.0;If you are operating Sync AutoCAD or Sync Inventor with Vault located files, you may encounter an issue where the Check in button is greyed in AutoCAD Architecture or AutoCAD Mechanical.;Wenn Sie AutoCAD synchronisieren oder Inventor synchronisieren mit in Vault gespeicherten Dateien ausführen, kann das Problem auftreten, dass die Schaltfläche Einchecken in AutoCAD Architecture oder AutoCAD Mechanical ausgegraut ist.
21932;Stil;stile;Stil;0;0.7317073170731708;{1}Hardware Visual Styles Effect (Advanced){2}: show controls for achieving consistency between ray tracing and hardware visual styles;{1}Effekt visuelle Stile Hardware (Erweitert){2}: Zeigt Steuerelemente zur Herstellung der Konsistenz zwischen visuellen Stilen von Raytracing und Hardware an.
9532;Datenbankfeld;Datenbankfeld;Datenbankfeld;1;1.0;Continue to select and insert database fields if you want more fields on every label.;Klicken Sie auf das Symbol mit dem Linkspfeil, um das Datenbankfeld in das Textfeld Aufschrift einzufügen.
16124;Vorkommen;vorkommen;vorkommen;1;1.0;This function returns the portion of haystack which starts at the last occurrence of needle and goes until the end of haystack.;Diese Funktion gibt den letzten Teil des Strings haystack zurück, der ab dem letzten Vorkommen von needle steht (bis zum Ende).
8993;Computer;computer;computer;1;1.0;Add a path to the root folder of a JRE on your computer.;Dem Stammordner eines JRE auf Ihrem Computer einen Pfad hinzufügen.
22259;Modell;Modell;Modell;1;1.0;You can run multiple optimizations using different parameters and then import each one into your model as a proposal.;Sie können mehrere Optimierungen mit verschiedenen Parametern durchführen. Anschließend haben Sie die Möglichkeit, jede Optimierung als Vorschlag in Ihr Modell zu importieren.
22758;Inspektionsbericht;Inspektionsbericht;Inspektionsbericht;1;1.0;Wastewater Section Inspection Report;Inspektionsbericht zur Abwasserhaltung
11986;Manager;Manager;Manager;1;1.0;The availability of this function depends on your X Window Manager.;Die Verfügbarkeit dieser Funktion hängt von Ihrem X Window Manager ab.
23166;Rückzahlung;Rückzahlung;Rückzahlung;1;1.0;If I cancel my subscription before the end of the period (annual or month), will I get a refund;Erhalte ich eine Rückzahlung, wenn ich meinen Subscription-Vertrag vor dem Ende der Vertragslaufzeit kündige (jährlich oder monatlich)?
30404;Luftvolumen;Luftvolumen;Luftvolumen;1;1.0;If the air volume acts as a cold plate, specify a {1}Temperature{2} or {3}Film Coefficient{4} boundary condition.;Wenn das Luftvolumen als Kühlung fungiert, legen Sie eine {1}Temperatur{2}- oder {3}Wärmeübergangskoeffizient{4}-Randbedingung fest.
6658;Festlegen;festlegen;festlegen;1;1.0;Sets the column width and hides or shows selected columns.;Dient zum Festlegen der Spaltenbreite sowie zum Aus- und Einblenden von Spalten.
9470;Textdokumenten;Textdokumenten;Textdokumenten;1;1.0;Defines the default settings for displaying objects in your text documents and also the default settings for the window elements.;Hier legen Sie die Vorgaben für die Anzeige von Objekten in Textdokumenten sowie für Fensterelemente fest.
6977;Auszahlungsbetrag;Auszahlungsbetrag;Auszahlungsbetrag;1;1.0;The amount received on the maturity date is calculated as follows:;Der Auszahlungsbetrag zum Fälligkeitstermin berechnet sich wie folgt:
8021;Jahr;Jahr;Jahr;1;1.0;Year;Jahr
12200;nein;Nein;Nein;1;1.0;Elements that cannot be focussed (Tabstop = No) are also assigned a value.;Elementen, die nicht fokussiert werden können (Tabstop = Nein), wird ebenfalls ein Wert zugewiesen.
26443;Umstellung;Umstellung;Umstellung;1;1.0;Demonstrate how to design on the fly with mobile tools and migrate to desktop tools.;Aufzeigen des dynamischen Designs mit mobilen Werkzeugen und der Umstellung auf Desktop-Werkzeuge.
18212;E-Mail-Clients;E-Mail-Clients;E-Mail-Clients;1;1.0;Please note: Due to the huge range of Android handsets and tablets and the wide variety of email clients, it is not clear yet whether this function will be available for all configurations.;Anmerkung: Aufgrund der enorm großen Bandbreite an Android-Telefonen und -Tablet-PCs und der Vielzahl der zur Verfügung stehenden E-Mail-Clients ist noch nicht geklärt, ob diese Funktion für alle Konfigurationen verfügbar sein wird.
30018;Angriffswinkel;Angriffswinkel;Angriffswinkel;1;1.0;If the object has an angle of attack relative to the flow, it is better to re-orient the calculation domain instead of the object.;Wenn das Objekt einen Angriffswinkel relativ zur Strömungsrichtung aufweist, sollte eher die Berechnungsdomäne als das Objekt neu ausgerichtet werden.
28757;Ansichtsbereich;Ansichtsbereich;Ansichtsbereich;1;1.0;To view the torsional stresses in canvas, in the browser, expand Results > Torsional Stresses.;Zum Anzeigen der Torsionsspannung im Ansichtsbereich erweitern Sie im Browser Results > Torsional Stresses.
19032;Zuweisung;Zuweisung;Zuweisung;1;1.0;Opens a dialog for assigning custom attributes to objects, modifiers, materials, and animation tracks.;Öffnet ein Dialogfeld für die Zuweisung von benutzerdefinierten Attributen zu Objekten, Modifikatoren, Materialien und Animationsspuren.
17951;Markierung;Markierungen;Markierung;0;0.9803921568627452;Controls the visibility of geographic markers (geo markers).;Steuert die Sichtbarkeit von geografischen Markierungen (Geo-Markierungen).
31000;Möglichkeit;Möglichkeiten;Möglichkeit;0;0.9821428571428572;There are two ways to define size, position, and orientation: graphically or by keying in values.;Es gibt zwei Möglichkeiten zum Definieren von Größe, Position und Ausrichtung: entweder grafisch oder durch Eingabe der Werte.
12937;HTTP-Server;HTTP-Server;HTTP-Server;1;1.0;You can later transfer locally saved files to the HTTP server by FTP.;Lokal gespeicherte Dateien lassen sich jederzeit per FTP auf den HTTP-Server hochladen.
11267;Tabelle;Tabelle;Tabelle;1;1.0;The following table describes how to select individual elements in the data source browser:;Gehen Sie zum Auswählen der verschiedenen Elemente in der Datenquellenansicht gemäß dieser Tabelle vor:
3681;Tabelle;Tabelle;Tabelle;1;1.0;This option is only available if the cursor is in a table.;Diese Option ist nur verfügbar, wenn sich der Cursor in einer Tabelle befindet.
13728;Wort;Wörtern;wort;0;0.46511627906976744;The cpdf_set_word_spacing() function sets the spacing between words.;Die Funktion cpdf_set_word_spacing() legt den Abstand zwischen den Wörtern fest.
11041;Grundlinie;Grundlinie;Grundlinie;1;1.0;Automatically sets the amount by which the selected text is raised or lowered in relation to the baseline.;Der Wert, um den der ausgewählte Text in Bezug auf die Grundlinie hoch- oder tiefgestellt wird, wird automatisch festgelegt.
10387;Verknüpfung;Verknüpfung;Verknüpfung;1;1.0;The OLE object is inserted as a link or an embedded object.;Das OLE-Objekt wird entweder als Verknüpfung eingefügt oder als Kopie direkt in das Dokument eingebettet.
12300;Formatinformationen;Formatinformationen;Formatinformationen;1;1.0;Specifies a format from the list, if the format information of certain data fields is not accepted.;Hier wählen Sie ein Format für Datenfelder, deren eigene Formatinformationen nicht akzeptiert werden.
1771;Auftreten;auftreten;auftreten;1;1.0;21876;Knoten;Knoten;Knoten;1;1.0;The solution is to select all nodes on the surface and set them to X=0 using the Draw > Modify > Project to Plane command.;Die Lösung besteht darin, alle Knoten der Fläche auszuwählen und mithilfe des Befehls Zeichnen > Ändern > Auf Ebene projizieren auf X=0 festzulegen.
30375;CAD-Systeme;CAD-Systeme;CAD-Systeme;1;1.0;By using the same geometry engines as the CAD systems, {1}Autodesk Simulation CFD{2} reads the native model cleanly and accurately.;Durch die Verwendung der gleichen Systembausteine zur Geometrieerstellung wie die CAD-Systeme liest {1}Autodesk Simulation CFD{2} das native Modell sauber und präzise.
24755;Registerkarte;Registerkarte;Registerkarte;1;1.0;1. On the ribbon, click BIM tab to make it active, and then select BIM Exchange.;1. Klicken Sie in der Multifunktionsleiste auf die Registerkarte BIM, um sie zu aktivieren, und wählen Sie dann BIM-Austausch aus.
17954;Programm;Programm;programme;0;0.7865168539325842;The program uses this information to appropriately place and scale georeferenced objects.;Das Programm verwendet diese Informationen, um georeferenzierte Objekte entsprechend zu platzieren und zu skalieren.
16688;Notice;notice;notice;1;1.0;A notice will be issued when this happens.;Wenn das passiert wird eine Notice ausgegeben.
5602;Funktion;Funktion;Funktion;1;1.0;DateAdd Function [Run-time];Funktion &quot; DateAdd &quot; [Laufzeit]
17044;Erweiterung;Erweiterung;Erweiterung;1;1.0;Changeable;Diese Erweiterung definiert keine Konfigurationseinstellungen in der php.ini.
26122;Vortragende;Vortragende;Vortragende;1;1.0;The presenter for this course is Matt DePaolis, Software Development Manager and BIM 360™ Expert.;Der Vortragende dieses Kurses ist Matt DePaolis, Software Development Manager und Experte für BIM 360™.
25075;Datei;Dateien;Datei;0;0.9615384615384616;Any of the files that were downloaded will be available to view, edit and markup as normal.;Alle Dateien, die heruntergeladen wurden, stehen wie üblich zum Anzeigen, Bearbeiten und Markieren zur Verfügung.
15444;erfolgen;Erfolg;Erfolg;1;1.0;Returns TRUE on success or FALSE on failure.;Gibt bei Erfolg TRUE zurück, im Fehlerfall FALSE.
25493;Fehlstationierungen;Fehlstationierungen;Fehlstationierungen;1;1.0;Reports using station equations are now formatted as expected when a descending equation is used.;Berichte zu Fehlstationierungen werden jetzt erwartungsgemäß formatiert, wenn ein absteigender Kilometrierungssprung verwendet wird.
19546;Modell;Modell;Modell;1;1.0;You can see your design within the context of its location and if you render the model, it will have the correct sun angle.;Sie können Ihre Zeichnung dann mit Bezug auf ihre Position anzeigen. Wenn Sie das Modell dann rendern, wird der korrekte Einfall der Sonne berücksichtigt.
15529;erfolgen;Erfolg;Erfolg;1;1.0;Returns TRUE on success or FALSE on failure.;Bei Erfolg gibt die Funktion TRUE zurück, FALSE sonst.
11943;Relation;relation;relation;1;1.0;Insert - New Relation;Einfügen – Neue Relation
12288;Währungsfeld;Währungsfeld;Währungsfeld;1;1.0;The selected control is transformed into a currency field.;Das ausgewählte Kontrollfeld wird in ein Währungsfeld umgewandelt.
29629;Hochladefunktion;Hochladefunktion;Hochladefunktion;1;1.0;Because of browser limitations, implementing the upload functionality using JavaScript is not always possible.;Aufgrund der Browserbeschränkungen ist das Implementieren der Hochladefunktion mit JavaScript nicht immer möglich.
3752;Dokument;Dokument;Dokument;1;1.0;When you modify the index entry, the new text only appears in the index, and not at the index entry anchor in the document.;Wenn Sie den Verzeichniseintrag ändern, erscheint der neue Text nur im Verzeichnis, nicht jedoch am Verzeichniseintragsanker im Dokument.
28430;Projekt;Projekten;Projekt;0;0.9722222222222222;Improves upgrade reliability of projects created with a different language version of Revit.;Verbesserte Zuverlässigkeit beim Aktualisieren von Projekten, die in anderen Sprachversionen von Revit erstellt wurden.
21758;Linie;Linie;Linie;1;1.0;The midpoint of the line is used to center the hole on the curved face.;Der Mittelpunkt der Linie dient dazu, die Bohrung auf der gewölbten Fläche zu zentrieren.
8869;Hängt;hängt;hängt;1;1.0;Appends the alias to the table name in SELECT statements.;Hängt in SELECT Ausdrücken einen Tabellen-Aliasnamen an.
19084;Anzeige;Anzeige;Anzeige;1;1.0;Toggles display of the time slider and its path, immediately below the viewports.;Aktiviert bzw. deaktiviert die Anzeige des Zeitschiebers und seines Pfads unmittelbar unterhalb der Ansichtsfenster.
28397;Ansicht;Ansichten;Ansicht;0;0.9722222222222222;If you select to exclude a view type, those views are not included in the transmitted models, and if a view of this type was placed on a sheet, it is removed from the sheet.;Wenn Sie einen Ansichtstyp ausschließen, werden die betreffenden Ansichten nicht in die übertragenen Modelle aufgenommen. Ansichten dieses Typs, die in Plänen platziert wurden, werden daraus entfernt.
20181;Autodesk-Software;Autodesk-Software;Autodesk-Software;1;1.0;Some of the Autodesk MotionBuilder software product elements are unique to the MotionBuilder software product.;Einige Produktelemente der Autodesk-Software MotionBuilder sind nur im Softwareprodukt MotionBuilder verfügbar.
17109;Datum;Daten;Daten;1;1.0;filePro is a registered trademark of fP Technologies, Inc.;Diese Funktionen erlauben Lesezugriff auf die Daten, die in einer filePro Datenbank gespeichert sind.
1748;TOC-Umlagerung;TOC-Umlagerung;TOC-Umlagerung;1;1.0;: TOC reloc at 0x0 to symbol `' with no TOC entry;: TOC-Umlagerung bei 0x0 nach Symbol »« ohne TOC-Eintrag
12104;Suchvorgang;Suchvorgang;Suchvorgang;1;1.0;You can cancel a search process by clicking the;Einen laufenden Suchvorgang können Sie abbrechen, indem Sie auf die Schaltfläche
7905;Wert;wert;wert;1;1.0;searches the area D1:D100, which is sorted by column D, for the value 200.;durchsucht den Bereich D1:D100, der durch Spalte D sortiert wird, nach dem Wert 200.
9645;Steuerelement;Steuerelement;Steuerelement;1;1.0;Control;Ziehen Sie im Dokument ein Rechteck auf, an der Position und in der Größe der einzufügenden Schaltfläche. Steuerelement
14905;Wort;Wörter;wort;0;0.47619047619047616;Similar to soundex() metaphone creates the same key for similar sounding words.;Genau wie soundex() berechnet metaphone den gleichen Schlüssel für ähnlich klingende Wörter.
31725;Taskdialogfeld;Taskdialogfeld;Taskdialogfeld;1;1.0;The linear and angular displacement values are relative to the initial position of the object as specified using the Initial Position slider on the Motion task dialog.;Die Werte für die lineare und die Winkelverschiebung sind relativ zur Anfangsposition des Objekts, wie sie mit dem Schieberegler "Anfangsposition" im Taskdialogfeld "Bewegung" angegeben wurde.
25939;Familie;Familien;Familie;0;0.9859154929577465;Right-click the Families category in the Family Browser, and click Save.;Klicken Sie mit der rechten Maustaste auf die Kategorie Familien im Familienbrowser, und klicken Sie auf Speichern.
16692;Welt;Welt;Welt;1;1.0;?php define( "CONSTANT", "Hello world ."); echo CONSTANT; / / outputs "Hello world. "echo Constant; / / outputs "Constant" and issues a notice.?;?php define( "CONSTANT", "Hallo Welt ."); echo CONSTANT; / / Ausgabe: "Hallo Welt. "echo Constant; / / Ausgabe: "Constant" und eine Notice.?
25042;Zeichnung;Zeichnung;Zeichnung;1;1.0;At this point, c{1}{2}hanging the units or the scale sets of your drawing in AutoCAD 360 mobile app is not possible.;Derzeit {1}{2}ist eine Änderung der Einheiten oder des Maßstabs einer Zeichnung in der Mobilgeräte-App von AutoCAD 360 nicht möglich.
11617;Office-Format;Office-Format;Office-Format;1;1.0;Often you only want to use $[officename] to change the visible content of a Word, Excel or PowerPoint file and then save the file again in Microsoft Office format without changing the macros they contain.;Häufig soll in $[officename] nur der sichtbare Inhalt einer Word-, Excel- oder PowerPoint-Datei geändert und die Datei dann wieder im Microsoft Office-Format gespeichert werden, ohne dass irgendwelche Änderungen an den darin enthaltenen Makros vorgenommen wurden.
23213;Optional;optional;optional;1;1.0;Optional: To restart your freehand markup, tap Clear All.;Optional: Tippen Sie auf Alle löschen, um die Freihandmarkierungen erneut zu starten.
12775;Formular-Navigator;Formular-Navigator;Formular-Navigator;1;1.0;Form Navigator;Formular-Navigator
