Line;Source-DE;Target-DE;Generated-Output;Accuracy;Chrf;Source-EN;Base-DE
329490;Eintrag;Eintrag;Einträge;0;0.7594936708860759;When you measure distance in an iPart member on the context menu Select Other is grayed out;Wenn Sie den Abstand in einem iPartElement messen wird der Eintrag Andere auswählen im Kontextmenü abgeblendet
336449;Eintrag;Eintrag;Einträge;0;0.7594936708860759; Highlight DESCRIPTION and then click Move Up once to position it before PART NUMBER and then click OK to return to the Parts List dialog box; Markieren Sie den Eintrag BESCHREIBUNG und klicken Sie dann einmal auf Nach oben um ihn vor BAUTEILNUMMER zu positionieren Klicken Sie dann auf OK um zum Dialogfeld Bauteilliste zurückzukehren
336554;Eintrag;Eintrag;Einträge;0;0.7594936708860759; On the browser expand DriveShaft; Erweitern Sie im Browser den Eintrag DriveShaft
336585;Eintrag;Eintrag;Einträge;0;0.7594936708860759;and select Light in the Shadow Settings dropdown;und wählen Sie in der DropdownListe unter Schattenrichtung den Eintrag Licht 
336680;Eintrag;Eintrag;Einträge;0;0.7594936708860759; On the browser doubleclick the SectionView entry to make it active; Doppelklicken Sie im Browser auf den Eintrag SectionView um ihn zu aktivieren
336686;Eintrag;Eintrag;Einträge;0;0.7594936708860759; On the browser right click the View entry and select New; Klicken Sie im Browser mit der rechten Maustaste auf den Eintrag Ansicht und wählen Sie Neu
340682;Eintrag;Eintrag;Einträge;0;0.7594936708860759;To create settings right click on the Scenario branch and select from the list;Um Einstellungen zu erstellen klicken Sie mit der rechten Maustaste auf den Zweig Szenario und wählen einen Eintrag aus der Liste aus
342437;Eintrag;Einträgen;Einträge;0;0.9876543209876544;Selection Filters Prescribe which items can be selected and which cannot by checking or unchecking respectively from the Selection Filters list;Auswahlfilter Legen Sie durch Aktivieren und Deaktivieren von Einträgen in der Liste der Auswahlfilter fest welche Elemente ausgewählt bzw nicht ausgewählt werden können
343448;Eintrag;Eintrag;Einträge;0;0.7594936708860759;Complex expressions can also concatenate combine multiple properties into a single entry;Durch komplexe Ausdrücke können außerdem mehrere Eigenschaften in einem einzigen Eintrag verkettet kombiniert werden
345148;Eintrag;Einträge;Einträge;1;1.0;To apply multiple updates instead of one at a time check the box for each entry and then click Install Selected;Wenn Sie mehrere Aktualisierungen gleichzeitig statt jede einzeln anwenden möchten aktivieren Sie das Kontrollkästchen für die gewünschten Einträge und klicken Sie anschließend auf Ausgewählte installieren
350231;Eintrag;Eintrag;Einträge;0;0.7594936708860759;Unless the MCT state variables are explicitly renamed via the UDSESV entry in the bulk data file the MSC Nastran default naming convention for the MCT solutiondependent state variables is SVi where i… of state variables;Soweit die MCTZustandsvariablen nicht explizit über den Eintrag UDSESV in der Massendatendatei umbenannt werden lautet die vorgabemäßige Benennungskonvention in MSC Nastran für die lösungsabhängigen MCTZustandsvariablen SVi wobei i   … die Anzahl der Zustandsvariablen ist
354762;Eintrag;Einträgen;Einträge;0;0.9876543209876544;Some important notes about the entries above;Einige wichtige Hinweise zu den obigen Einträgen
354825;Eintrag;Eintrag;Einträge;0;0.7594936708860759;Enter the following lines below the GENUDS entry;Geben Sie die folgenden Zeilen unter dem Eintrag GENUDS ein
354829;Eintrag;Einträge;Einträge;1;1.0;For more information on how these entries should be used in accordance with  refer to the Users Guide;Weitere Informationen dazu wie diese Einträge entsprechend  verwendet werden sollten finden Sie im Benutzerhandbuch
354830;Eintrag;Einträgen;Einträge;0;0.9876543209876544;Some important notes about the entries above;Einige wichtige Hinweise zu den obigen Einträgen
354841;Eintrag;Eintrag;Einträge;0;0.7594936708860759;The MATUSR entry above informs MSC Nastran that the stresses and strains from material  are given in terms of the userdefined coordinate system;Der obige Eintrag MATUSR informiert MSC Nastran darüber dass die Spannungen und Dehnungen von Material  im benutzerdefinierten Koordinatensystem festgelegt sind
355121;Eintrag;Eintrag;Einträge;0;0.7594936708860759;The system of units used by the  UserDefined Material Subroutine is defined by the st user material constant listed in the data line following the MATUDS entry;Das Einheitensystem für das benutzerdefinierte MaterialUnterprogramm von  wird durch die erste Benutzermaterialkonstante definiert die in der Datenzeile nach dem Eintrag MATUDS aufgeführt ist
